rank_by_qubo_score,selected_leds,bitstring,qubo_score,qubo_energy,qaoa_qubo_energy,num_selected_leds,power_consumption_ratio,qaoa_count,qaoa_probability,coverage_rate,power_uniformity,snr_uniformity,snr_threshold_db,mean_snr_db,min_snr_db,max_snr_db,mean_received_power,min_received_power,max_received_power
3171,2-3-4-11-12-13,b_0111000000111000,0.3238292517728124,-0.3238292517728124,-0.3238292517728124,6,0.375,1,0.0001220703125,0.9472,0.0,0.0,13.6,29.218771702104817,-300.0,32.97439108992243,9.872702801798222e-06,0.0,2.5768265463164923e-05
3172,4-7-9-10-12,b_0001001011010000,0.32302384175283005,-0.32302384175283005,-0.32302384175283005,5,0.3125,1,0.0001220703125,0.8528,0.0,0.0,13.6,28.563130937544003,-300.0,32.82424410316712,8.484565978999196e-06,0.0,2.3815226071602924e-05
3173,6-12-13-15-16,b_0000010000011011,0.3229138741301475,-0.3229138741301475,-0.3229138741301475,5,0.3125,1,0.0001220703125,0.8404,0.0,0.0,13.6,28.387328360854358,-300.0,33.0789628603395,8.206576873202774e-06,0.0,2.7398388798815372e-05
3174,4-6-12-15-16,b_0001010000010011,0.3229138741301474,-0.3229138741301474,-0.3229138741301474,5,0.3125,1,0.0001220703125,0.8404,0.0,0.0,13.6,28.387328360854358,-300.0,33.0789628603395,8.206576873202774e-06,0.0,2.7398388798815372e-05
3175,1-2-9-12-13-14,b_1100000010011100,0.32277459680266063,-0.32277459680266063,-0.32277459680266063,6,0.375,1,0.0001220703125,0.9204,0.0,0.0,13.6,29.165543689067675,-300.0,33.0789628603395,9.728727654525433e-06,0.0,2.7398388798815372e-05
3176,6-9-13-15-16,b_0000010010001011,0.32240286082678304,-0.32240286082678304,-0.32240286082678304,5,0.3125,1,0.0001220703125,0.8008,0.0,0.0,13.6,28.48409121947011,-300.0,32.82358979204363,8.206576873202774e-06,0.0,2.3807529105313302e-05
3177,1-3-7-9-11-13-16,b_1010001010101001,0.3223557424567428,-0.3223557424567428,-0.3223557424567428,7,0.4375,2,0.000244140625,0.9768,0.0,0.0,13.6,30.023617990838602,-300.0,32.97150464930339,1.154878991914283e-05,0.0,2.5726792803492574e-05
3178,1-6-7-8-13-14-16,b_1000011100001101,0.3223557424567428,-0.3223557424567428,-0.3223557424567428,7,0.4375,1,0.0001220703125,0.9768,0.0,0.0,13.6,30.023617990838602,-300.0,32.97150464930339,1.1548789919142829e-05,0.0,2.5726792803492578e-05
3179,2-4-6-10-12-13-16,b_0101010001011001,0.3223557424567427,-0.3223557424567427,-0.3223557424567427,7,0.4375,1,0.0001220703125,0.9768,0.0,0.0,13.6,30.023617990838602,-300.0,32.97150464930339,1.1548789919142829e-05,0.0,2.5726792803492574e-05
3180,3-4-5-7-12-13,b_0011101000011000,0.3222170607607747,-0.3222170607607747,-0.3222170607607747,6,0.375,1,0.0001220703125,0.9548,0.0,0.0,13.6,29.192652649510382,-300.0,33.13436323765365,9.872702801798222e-06,0.0,2.8378434383536904e-05
3181,2-4-9-10-13-15,b_0101000011001010,0.3222170607607747,-0.3222170607607747,-0.3222170607607747,6,0.375,1,0.0001220703125,0.9548,0.0,0.0,13.6,29.192652649510382,-300.0,33.13436323765365,9.872702801798222e-06,0.0,2.8378434383536904e-05
3182,1-3-10-12-15-16,b_1010000001010011,0.32195700660609883,-0.32195700660609883,-0.32195700660609883,6,0.375,1,0.0001220703125,0.9292,0.0,0.0,13.6,29.23330951396022,-300.0,33.13790417866759,9.872702801798222e-06,0.0,2.844425316072874e-05
3183,5-7-10-13-15,b_0000101001001010,0.32172922157271233,-0.32172922157271233,-0.32172922157271233,5,0.3125,1,0.0001220703125,0.8756,0.0,0.0,13.6,28.544420426757505,-300.0,32.97082631440229,8.484565978999196e-06,0.0,2.5717071435014565e-05
3184,8-9-12-13-16,b_0000000110011001,0.3216612023050442,-0.3216612023050442,-0.3216612023050442,5,0.3125,1,0.0001220703125,0.8348,0.0,0.0,13.6,28.293827461476102,-300.0,32.97439108992243,8.062601725929983e-06,0.0,2.576826546316492e-05
3185,1-4-5-8-9,b_1001100110000000,0.3216612023050441,-0.3216612023050441,-0.3216612023050441,5,0.3125,1,0.0001220703125,0.8348,0.0,0.0,13.6,28.293827461476102,-300.0,32.97439108992243,8.062601725929983e-06,0.0,2.5768265463164927e-05
3186,1-2-3-13-14,b_1110000000001100,0.321661202305044,-0.321661202305044,-0.321661202305044,5,0.3125,1,0.0001220703125,0.8348,0.0,0.0,13.6,28.293827461476102,-300.0,32.97439108992243,8.062601725929983e-06,0.0,2.5768265463164923e-05
3187,3-4-14-15-16,b_0011000000000111,0.321661202305044,-0.321661202305044,-0.321661202305044,5,0.3125,1,0.0001220703125,0.8348,0.0,0.0,13.6,28.293827461476102,-300.0,32.97439108992243,8.062601725929983e-06,0.0,2.5768265463164923e-05
3188,1-4-8-12,b_1001000100010000,0.32143400778640063,-0.32143400778640063,-0.32143400778640063,4,0.25,1,0.0001220703125,0.7496,0.0,0.0,13.6,27.160651185495198,-300.0,32.97439108992243,6.396475797334533e-06,0.0,2.5768265463164927e-05
3189,1-13-14-15,b_1000000000001110,0.3214340077864006,-0.3214340077864006,-0.3214340077864006,4,0.25,1,0.0001220703125,0.7496,0.0,0.0,13.6,27.160651185495205,-300.0,32.97439108992243,6.396475797334533e-06,0.0,2.5768265463164923e-05
3190,1-4-5-9,b_1001100010000000,0.3214340077864005,-0.3214340077864005,-0.3214340077864005,4,0.25,1,0.0001220703125,0.7496,0.0,0.0,13.6,27.160651185495205,-300.0,32.97439108992243,6.396475797334533e-06,0.0,2.5768265463164927e-05
3191,1-2-3-13,b_1110000000001000,0.3214340077864005,-0.3214340077864005,-0.3214340077864005,4,0.25,3,0.0003662109375,0.7496,0.0,0.0,13.6,27.160651185495205,-300.0,32.97439108992243,6.396475797334533e-06,0.0,2.5768265463164923e-05
3192,2-3-4-16,b_0111000000000001,0.32143400778640047,-0.32143400778640047,-0.32143400778640047,4,0.25,1,0.0001220703125,0.7496,0.0,0.0,13.6,27.160651185495205,-300.0,32.97439108992243,6.396475797334533e-06,0.0,2.5768265463164923e-05
3193,1-2-3-10-12-15,b_1110000001010010,0.32142238643052423,-0.32142238643052423,-0.32142238643052423,6,0.375,1,0.0001220703125,0.9224,0.0,0.0,13.6,29.347422773499446,-300.0,32.97439108992243,1.0006716760321851e-05,0.0,2.5768265463164923e-05
3194,2-4-11-12-15,b_0101000000110010,0.32136185756101104,-0.32136185756101104,-0.32136185756101104,5,0.3125,1,0.0001220703125,0.834,0.0,0.0,13.6,28.468912583058184,-300.0,33.07828465414525,8.340590831726403e-06,0.0,2.7386938484172934e-05
3195,1-3-5-8-10-15-16,b_1010100101000011,0.3212500236383847,-0.3212500236383847,-0.3212500236383847,7,0.4375,1,0.0001220703125,0.9464,0.0,0.0,13.6,30.075013343186072,-300.0,32.82358979204363,1.1538828730393671e-05,0.0,2.3807529105313302e-05
3196,2-4-5-8-11-13-14,b_0101100100101100,0.3212500236383845,-0.3212500236383845,-0.3212500236383845,7,0.4375,1,0.0001220703125,0.9464,0.0,0.0,13.6,30.075013343186072,-300.0,32.82358979204363,1.153882873039367e-05,0.0,2.38075291053133e-05
3197,3-6-8-10-13,b_0010010101001000,0.3208747791234917,-0.3208747791234917,-0.3208747791234917,5,0.3125,2,0.000244140625,0.8444,0.0,0.0,13.6,28.559466339123368,-300.0,32.894640311581725,8.484565978999196e-06,0.0,2.468208769025304e-05
3198,1-6-7-12-15,b_1000011000010010,0.3208747791234917,-0.3208747791234917,-0.3208747791234917,5,0.3125,1,0.0001220703125,0.8444,0.0,0.0,13.6,28.559466339123368,-300.0,32.894640311581725,8.484565978999196e-06,0.0,2.4682087690253037e-05
3199,5-11-12-13-14,b_0000100000111100,0.3202684979080509,-0.3202684979080509,-0.3202684979080509,5,0.3125,1,0.0001220703125,0.8252,0.0,0.0,13.6,28.510246707824027,-300.0,32.82358979204363,8.340590831726403e-06,0.0,2.38075291053133e-05
3200,2-4-8-11-15,b_0101000100100010,0.3202684979080508,-0.3202684979080508,-0.3202684979080508,5,0.3125,1,0.0001220703125,0.8252,0.0,0.0,13.6,28.510246707824027,-300.0,32.82358979204363,8.340590831726405e-06,0.0,2.38075291053133e-05
3201,5-6-8-9-14-16,b_0000110110000101,0.320207782889248,-0.320207782889248,-0.320207782889248,6,0.375,1,0.0001220703125,0.9396,0.0,0.0,13.6,29.29656220766148,-300.0,33.135818019492184,1.0006716760321851e-05,0.0,2.8405426973872206e-05
3202,1-2-4-5-8-13-15-16,b_1101100100001011,0.31999371163617774,-0.31999371163617774,-0.31999371163617774,8,0.5,2,0.000244140625,1.0,0.1967845120149348,0.07859655493699821,13.6,30.53030122324072,19.484336326810205,33.0789628603395,1.2792951594669066e-05,2.517454736787634e-06,2.7398388798815372e-05
3203,1-4-5-7-9-14,b_1001101010000100,0.3199327854369446,-0.3199327854369446,-0.3199327854369446,6,0.375,1,0.0001220703125,0.8996,0.0,0.0,13.6,29.28883421372513,-300.0,32.99042015094712,9.87270280179822e-06,0.0,2.6001760219314028e-05
3204,2-3-4-5-11-16,b_0111100000100001,0.31993278543694437,-0.31993278543694437,-0.31993278543694437,6,0.375,1,0.0001220703125,0.8996,0.0,0.0,13.6,29.28883421372514,-300.0,32.99042015094712,9.872702801798222e-06,0.0,2.6001760219314028e-05
3205,1-2-9-11-13-15,b_1100000010101010,0.3198243655880132,-0.3198243655880132,-0.3198243655880132,6,0.375,2,0.000244140625,0.8808,0.0,0.0,13.6,29.34422988706734,-300.0,32.77006297011567,9.872702801798222e-06,0.0,2.3198411450035898e-05
3206,1-2-4-8-9-10,b_1101000111000000,0.3198243655880131,-0.3198243655880131,-0.3198243655880131,6,0.375,1,0.0001220703125,0.8808,0.0,0.0,13.6,29.34422988706734,-300.0,32.77006297011567,9.872702801798222e-06,0.0,2.3198411450035898e-05
3207,2-8-9-10-11,b_0100000111100000,0.3193352142503001,-0.3193352142503001,-0.3193352142503001,5,0.3125,1,0.0001220703125,0.8888,0.0,0.0,13.6,28.577972362985502,-300.0,33.01567941393127,8.618579937522824e-06,0.0,2.6381089638447967e-05
3208,4-7-10-15-16,b_0001001001000011,0.31853837401877044,-0.31853837401877044,-0.31853837401877044,5,0.3125,1,0.0001220703125,0.8188,0.0,0.0,13.6,28.52486456577383,-300.0,32.86250302243584,8.350552020475564e-06,0.0,2.4276546140490754e-05
3209,1-4-5-7-10,b_1001101001000000,0.3185383740187704,-0.3185383740187704,-0.3185383740187704,5,0.3125,1,0.0001220703125,0.8188,0.0,0.0,13.6,28.52486456577383,-300.0,32.86250302243584,8.350552020475564e-06,0.0,2.427654614049075e-05
3210,3-4-6-11-16,b_0011010000100001,0.31853837401877033,-0.31853837401877033,-0.31853837401877033,5,0.3125,1,0.0001220703125,0.8188,0.0,0.0,13.6,28.52486456577383,-300.0,32.86250302243584,8.350552020475563e-06,0.0,2.427654614049075e-05
3211,1-2-4-5-8-13-14-16,b_1101100100001101,0.31822188709325777,-0.31822188709325777,-0.31822188709325777,8,0.5,1,0.0001220703125,1.0,0.1967845120149348,0.07862478627368666,13.6,30.528741547718564,19.484336326810205,33.0789628603395,1.2792951594669066e-05,2.517454736787634e-06,2.7398388798815372e-05
3212,2-8-12-13-14-15,b_0100000100011110,0.31821593438884904,-0.31821593438884904,-0.31821593438884904,6,0.375,1,0.0001220703125,0.948,0.0,0.0,13.6,29.20827555746373,-300.0,32.97439108992243,9.86274161304906e-06,0.0,2.5768265463164923e-05
3213,1-3-8-12-13-14-15,b_1010000100011110,0.31804693652805405,-0.31804693652805405,-0.31804693652805405,7,0.4375,2,0.000244140625,0.9864,0.0,0.0,13.6,29.91100364226492,-300.0,32.97439108992243,1.1394853583120879e-05,0.0,2.5768265463164923e-05
3214,2-3-4-5-9-14-16,b_0111100010000101,0.3180469365280538,-0.3180469365280538,-0.3180469365280538,7,0.4375,1,0.0001220703125,0.9864,0.0,0.0,13.6,29.911003642264916,-300.0,32.97439108992243,1.1394853583120879e-05,0.0,2.5768265463164923e-05
3215,2-7-11-14-16,b_0100001000100101,0.31725749433839107,-0.31725749433839107,-0.31725749433839107,5,0.3125,1,0.0001220703125,0.8712,0.0,0.0,13.6,28.53157594015712,-300.0,33.003286499870576,8.484565978999196e-06,0.0,2.619319754609728e-05
3216,1-5-11-13-14-16,b_1000100000101101,0.31708885593802827,-0.31708885593802827,-0.31708885593802827,6,0.375,1,0.0001220703125,0.8584,0.0,0.0,13.6,29.285502027496875,-300.0,32.82358979204363,9.73868884327459e-06,0.0,2.38075291053133e-05
3217,4-8-10-13-15-16,b_0001000101001011,0.31708885593802827,-0.31708885593802827,-0.31708885593802827,6,0.375,1,0.0001220703125,0.8584,0.0,0.0,13.6,29.285502027496875,-300.0,32.82358979204363,9.73868884327459e-06,0.0,2.3807529105313302e-05
3218,4-7-12-13-14-16,b_0001001000011101,0.31708885593802816,-0.31708885593802816,-0.31708885593802816,6,0.375,1,0.0001220703125,0.8584,0.0,0.0,13.6,29.285502027496875,-300.0,32.82358979204363,9.738688843274592e-06,0.0,2.3807529105313302e-05
3219,1-5-9-14-16,b_1000100010000101,0.3169213262202336,-0.3169213262202336,-0.3169213262202336,5,0.3125,1,0.0001220703125,0.7928,0.0,0.0,13.6,28.34828711122406,-300.0,32.97439108992243,8.062601725929983e-06,0.0,2.5768265463164927e-05
3220,1-9-14-15-16,b_1000000010000111,0.3169213262202336,-0.3169213262202336,-0.3169213262202336,5,0.3125,1,0.0001220703125,0.7928,0.0,0.0,13.6,28.34828711122406,-300.0,32.97439108992243,8.062601725929983e-06,0.0,2.5768265463164923e-05
3221,2-3-4-5-13,b_0111100000001000,0.3169213262202333,-0.3169213262202333,-0.3169213262202333,5,0.3125,1,0.0001220703125,0.7928,0.0,0.0,13.6,28.34828711122406,-300.0,32.97439108992243,8.062601725929983e-06,0.0,2.5768265463164923e-05
3222,2-4-8-10-12-14,b_0101000101010100,0.3167254634381619,-0.3167254634381619,-0.3167254634381619,6,0.375,1,0.0001220703125,0.9308,0.0,0.0,13.6,29.341638775458154,-300.0,32.97439108992243,1.0006716760321853e-05,0.0,2.5768265463164927e-05
3223,2-6-8-11-14,b_0100010100100100,0.3162582792289256,-0.3162582792289256,-0.3162582792289256,5,0.3125,1,0.0001220703125,0.884,0.0,0.0,13.6,28.591420722668957,-300.0,32.88971749888131,8.618579937522825e-06,0.0,2.4618845656372623e-05
3224,2-5-10-12-14-16,b_0100100001010101,0.31603885898593825,-0.31603885898593825,-0.31603885898593825,6,0.375,1,0.0001220703125,0.9136,0.0,0.0,13.6,29.350158707127413,-300.0,32.82954632900438,1.0006716760321853e-05,0.0,2.3877831880664392e-05
3225,2-4-6-8-9-14,b_0101010110000100,0.31603885898593814,-0.31603885898593814,-0.31603885898593814,6,0.375,1,0.0001220703125,0.9136,0.0,0.0,13.6,29.350158707127413,-300.0,32.82954632900438,1.0006716760321853e-05,0.0,2.3877831880664392e-05
3226,5-7-9-11,b_0000101010100000,0.3149827080226326,-0.3149827080226326,-0.3149827080226326,4,0.25,1,0.0001220703125,0.8104,0.0,0.0,13.6,27.58932369945784,-300.0,32.769823998279996,6.9524540089273765e-06,0.0,2.3195779644680064e-05
3227,6-8-10-12,b_0000010101010000,0.3149827080226326,-0.3149827080226326,-0.3149827080226326,4,0.25,1,0.0001220703125,0.8104,0.0,0.0,13.6,27.58932369945784,-300.0,32.769823998279996,6.9524540089273765e-06,0.0,2.3195779644680064e-05
3228,4-8-16,b_0001000100000001,0.31490742380591985,-0.31490742380591985,-0.31490742380591985,3,0.1875,5,0.0006103515625,0.5524,0.0,0.0,13.6,25.990529939231195,-300.0,32.65175416437761,4.730349868739085e-06,0.0,2.1980401879413807e-05
3229,4-12-16,b_0001000000010001,0.31490742380591985,-0.31490742380591985,-0.31490742380591985,3,0.1875,2,0.000244140625,0.5524,0.0,0.0,13.6,25.990529939231195,-300.0,32.65175416437761,4.730349868739085e-06,0.0,2.1980401879413807e-05
3230,13-14-16,b_0000000000001101,0.31490742380591985,-0.31490742380591985,-0.31490742380591985,3,0.1875,1,0.0001220703125,0.5524,0.0,0.0,13.6,25.990529939231195,-300.0,32.65175416437761,4.730349868739085e-06,0.0,2.1980401879413807e-05
3231,1-2-4,b_1101000000000000,0.31490742380591974,-0.31490742380591974,-0.31490742380591974,3,0.1875,1,0.0001220703125,0.5524,0.0,0.0,13.6,25.990529939231195,-300.0,32.65175416437761,4.730349868739085e-06,0.0,2.1980401879413807e-05
3232,1-3-4,b_1011000000000000,0.31490742380591974,-0.31490742380591974,-0.31490742380591974,3,0.1875,1,0.0001220703125,0.5524,0.0,0.0,13.6,25.990529939231195,-300.0,32.65175416437761,4.730349868739085e-06,0.0,2.1980401879413807e-05
3233,4-8-12-14,b_0001000100010100,0.3147804626065017,-0.3147804626065017,-0.3147804626065017,4,0.25,1,0.0001220703125,0.7392,0.0,0.0,13.6,27.314226979674107,-300.0,32.97439108992243,6.530489755858164e-06,0.0,2.5768265463164927e-05
3234,8-13-14-15,b_0000000100001110,0.3147804626065017,-0.3147804626065017,-0.3147804626065017,4,0.25,1,0.0001220703125,0.7392,0.0,0.0,13.6,27.314226979674107,-300.0,32.97439108992243,6.530489755858164e-06,0.0,2.5768265463164923e-05
3235,1-2-3-12,b_1110000000010000,0.31478046260650167,-0.31478046260650167,-0.31478046260650167,4,0.25,1,0.0001220703125,0.7392,0.0,0.0,13.6,27.314226979674107,-300.0,32.97439108992243,6.530489755858164e-06,0.0,2.5768265463164923e-05
3236,1-5-9-15,b_1000100010000010,0.31478046260650167,-0.31478046260650167,-0.31478046260650167,4,0.25,2,0.000244140625,0.7392,0.0,0.0,13.6,27.314226979674107,-300.0,32.97439108992243,6.530489755858164e-06,0.0,2.5768265463164927e-05
3237,3-5-9-13,b_0010100010001000,0.3147804626065016,-0.3147804626065016,-0.3147804626065016,4,0.25,1,0.0001220703125,0.7392,0.0,0.0,13.6,27.314226979674107,-300.0,32.97439108992243,6.530489755858165e-06,0.0,2.576826546316492e-05
3238,2-3-4-9,b_0111000010000000,0.31478046260650144,-0.31478046260650144,-0.31478046260650144,4,0.25,2,0.000244140625,0.7392,0.0,0.0,13.6,27.314226979674107,-300.0,32.97439108992243,6.530489755858164e-06,0.0,2.5768265463164923e-05
3239,1-2-7-8-14-15,b_1100001100000110,0.31477600289273344,-0.31477600289273344,-0.31477600289273344,6,0.375,1,0.0001220703125,0.9392,0.0,0.0,13.6,29.330162826023077,-300.0,32.82954632900438,1.0006716760321855e-05,0.0,2.3877831880664392e-05
3240,3-5-9-10-12-16,b_0010100011010001,0.31477600289273333,-0.31477600289273333,-0.31477600289273333,6,0.375,1,0.0001220703125,0.9456,0.0,0.0,13.6,29.29713050040101,-300.0,33.07760017099682,1.0006716760321853e-05,0.0,2.7375394914612457e-05
3241,1-3-5-8-10-12,b_1010100101010000,0.31428117641923603,-0.31428117641923603,-0.31428117641923603,6,0.375,1,0.0001220703125,0.9076,0.0,0.0,13.6,29.38008586731321,-300.0,32.82358979204363,1.0006716760321853e-05,0.0,2.38075291053133e-05
3242,6-8-9-12-13-15,b_0000010110011010,0.31428117641923603,-0.31428117641923603,-0.31428117641923603,6,0.375,1,0.0001220703125,0.9076,0.0,0.0,13.6,29.38008586731321,-300.0,32.82358979204363,1.0006716760321851e-05,0.0,2.3807529105313302e-05
3243,1-2-3-8-10-15,b_1110000101000010,0.3142811764192359,-0.3142811764192359,-0.3142811764192359,6,0.375,1,0.0001220703125,0.9224,0.0,0.0,13.6,29.340755949299336,-300.0,32.99042015094712,1.0006716760321855e-05,0.0,2.6001760219314028e-05
3244,1-5-7-11-13-15,b_1000101000101010,0.3132522842749673,-0.3132522842749673,-0.3132522842749673,6,0.375,2,0.000244140625,0.9116,0.0,0.0,13.6,29.363035474497178,-300.0,32.97150464930339,1.0016677949071012e-05,0.0,2.5726792803492574e-05
3245,12-14-16,b_0000000000010101,0.3132129205576847,-0.3132129205576847,-0.3132129205576847,3,0.1875,3,0.0003662109375,0.596,0.0,0.0,13.6,26.07089867448396,-300.0,32.65175416437761,4.864363827262716e-06,0.0,2.1980401879413807e-05
3246,8-15-16,b_0000000100000011,0.3132129205576847,-0.3132129205576847,-0.3132129205576847,3,0.1875,2,0.000244140625,0.596,0.0,0.0,13.6,26.07089867448396,-300.0,32.65175416437761,4.8643638272627155e-06,0.0,2.1980401879413807e-05
3247,1-3-5,b_1010100000000000,0.31321292055768457,-0.31321292055768457,-0.31321292055768457,3,0.1875,1,0.0001220703125,0.596,0.0,0.0,13.6,26.07089867448396,-300.0,32.65175416437761,4.864363827262716e-06,0.0,2.1980401879413807e-05
3248,1-2-9,b_1100000010000000,0.31321292055768457,-0.31321292055768457,-0.31321292055768457,3,0.1875,2,0.000244140625,0.596,0.0,0.0,13.6,26.07089867448396,-300.0,32.65175416437761,4.864363827262716e-06,0.0,2.1980401879413807e-05
3249,5-13-14,b_0000100000001100,0.31321292055768457,-0.31321292055768457,-0.31321292055768457,3,0.1875,1,0.0001220703125,0.596,0.0,0.0,13.6,26.07089867448396,-300.0,32.65175416437761,4.8643638272627155e-06,0.0,2.1980401879413807e-05
3250,9-13-15,b_0000000010001010,0.31321292055768457,-0.31321292055768457,-0.31321292055768457,3,0.1875,3,0.0003662109375,0.596,0.0,0.0,13.6,26.07089867448396,-300.0,32.65175416437761,4.864363827262716e-06,0.0,2.1980401879413807e-05
3251,3-4-12,b_0011000000010000,0.31321292055768446,-0.31321292055768446,-0.31321292055768446,3,0.1875,1,0.0001220703125,0.596,0.0,0.0,13.6,26.07089867448396,-300.0,32.65175416437761,4.864363827262716e-06,0.0,2.1980401879413807e-05
3252,1-3-6-7-14-16,b_1010011000000101,0.31314200233088696,-0.31314200233088696,-0.31314200233088696,6,0.375,1,0.0001220703125,0.9488,0.0,0.0,13.6,29.27197780972318,-300.0,33.13612031724244,1.0016677949071012e-05,0.0,2.84110444499302e-05
3253,1-8-10-11-14,b_1000000101100100,0.31306290198936615,-0.31306290198936615,-0.31306290198936615,5,0.3125,1,0.0001220703125,0.9004,0.0,0.0,13.6,28.435855152082855,-300.0,33.09136622719561,8.484565978999196e-06,0.0,2.7610038915796273e-05
3254,4-5-6-10-15,b_0001110001000010,0.3130629019893661,-0.3130629019893661,-0.3130629019893661,5,0.3125,1,0.0001220703125,0.9004,0.0,0.0,13.6,28.435855152082855,-300.0,33.09136622719561,8.484565978999196e-06,0.0,2.7610038915796267e-05
3255,2-5-11-12-15,b_0100100000110010,0.31188068147479686,-0.31188068147479686,-0.31188068147479686,5,0.3125,1,0.0001220703125,0.8584,0.0,0.0,13.6,28.51478451042986,-300.0,33.07828465414525,8.474604790250035e-06,0.0,2.7386938484172934e-05
3256,1-3-6-8-13-14-15,b_1010010100001110,0.31160699100353334,-0.31160699100353334,-0.31160699100353334,7,0.4375,1,0.0001220703125,0.9776,0.0,0.0,13.6,30.018684897958636,-300.0,32.97439108992243,1.153882873039367e-05,0.0,2.5768265463164923e-05
3257,5-6-8-10-13-16,b_0000110101001001,0.31144152953371307,-0.31144152953371307,-0.31144152953371307,6,0.375,1,0.0001220703125,0.9464,0.0,0.0,13.6,29.27673174044527,-300.0,33.13612031724244,1.0016677949071012e-05,0.0,2.84110444499302e-05
3258,6-7-9-12-14,b_0000011010010100,0.31132617254494216,-0.31132617254494216,-0.31132617254494216,5,0.3125,1,0.0001220703125,0.8656,0.0,0.0,13.6,28.610127707769454,-300.0,32.92833371472203,8.618579937522825e-06,0.0,2.5126384379823038e-05
3259,2-7-9-11-14,b_0100001010100100,0.31132617254494205,-0.31132617254494205,-0.31132617254494205,5,0.3125,1,0.0001220703125,0.8656,0.0,0.0,13.6,28.610127707769454,-300.0,32.92833371472203,8.618579937522825e-06,0.0,2.5126384379823038e-05
3260,7-8-10,b_0000001101000000,0.31101020865329265,-0.31101020865329265,-0.31101020865329265,3,0.1875,1,0.0001220703125,0.6888,0.0,0.0,13.6,26.306939169455944,-300.0,32.82424410316712,5.286328080331928e-06,0.0,2.3815226071602924e-05
3261,6-11-15,b_0000010000100010,0.31101020865329254,-0.31101020865329254,-0.31101020865329254,3,0.1875,1,0.0001220703125,0.6888,0.0,0.0,13.6,26.30693916945595,-300.0,32.82424410316712,5.2863280803319275e-06,0.0,2.3815226071602924e-05
3262,7-9-10,b_0000001011000000,0.31101020865329254,-0.31101020865329254,-0.31101020865329254,3,0.1875,3,0.0003662109375,0.6888,0.0,0.0,13.6,26.306939169455944,-300.0,32.82424410316712,5.286328080331928e-06,0.0,2.3815226071602924e-05
3263,5-6-11,b_0000110000100000,0.31101020865329254,-0.31101020865329254,-0.31101020865329254,3,0.1875,3,0.0003662109375,0.6888,0.0,0.0,13.6,26.306939169455944,-300.0,32.82424410316712,5.286328080331928e-06,0.0,2.3815226071602924e-05
3264,6-11-12,b_0000010000110000,0.31101020865329254,-0.31101020865329254,-0.31101020865329254,3,0.1875,2,0.000244140625,0.6888,0.0,0.0,13.6,26.306939169455944,-300.0,32.82424410316712,5.2863280803319275e-06,0.0,2.3815226071602924e-05
3265,7-10-14,b_0000001001000100,0.31101020865329254,-0.31101020865329254,-0.31101020865329254,3,0.1875,3,0.0003662109375,0.6888,0.0,0.0,13.6,26.306939169455944,-300.0,32.82424410316712,5.2863280803319275e-06,0.0,2.3815226071602924e-05
3266,3-7-10,b_0010001001000000,0.3110102086532925,-0.3110102086532925,-0.3110102086532925,3,0.1875,2,0.000244140625,0.6888,0.0,0.0,13.6,26.306939169455944,-300.0,32.82424410316712,5.2863280803319275e-06,0.0,2.3815226071602924e-05
3267,6-9,b_0000010010000000,0.31074776134786614,-0.31074776134786614,-0.31074776134786614,2,0.125,6,0.000732421875,0.5456,0.0,0.0,13.6,24.359141246268372,-300.0,32.192308329232134,3.4762270044636874e-06,0.0,1.8415139110722388e-05
3268,8-11,b_0000000100100000,0.31074776134786614,-0.31074776134786614,-0.31074776134786614,2,0.125,2,0.000244140625,0.5456,0.0,0.0,13.6,24.359141246268372,-300.0,32.192308329232134,3.476227004463689e-06,0.0,1.841513911072239e-05
3269,3-6,b_0010010000000000,0.3107477613478661,-0.3107477613478661,-0.3107477613478661,2,0.125,5,0.0006103515625,0.5456,0.0,0.0,13.6,24.359141246268372,-300.0,32.192308329232134,3.476227004463689e-06,0.0,1.8415139110722388e-05
3270,5-10,b_0000100001000000,0.3107477613478661,-0.3107477613478661,-0.3107477613478661,2,0.125,3,0.0003662109375,0.5456,0.0,0.0,13.6,24.359141246268372,-300.0,32.192308329232134,3.476227004463689e-06,0.0,1.8415139110722388e-05
3271,7-12,b_0000001000010000,0.3107477613478661,-0.3107477613478661,-0.3107477613478661,2,0.125,2,0.000244140625,0.5456,0.0,0.0,13.6,24.359141246268372,-300.0,32.192308329232134,3.476227004463689e-06,0.0,1.841513911072239e-05
3272,11-14,b_0000000000100100,0.3107477613478661,-0.3107477613478661,-0.3107477613478661,2,0.125,4,0.00048828125,0.5456,0.0,0.0,13.6,24.359141246268372,-300.0,32.192308329232134,3.4762270044636883e-06,0.0,1.841513911072239e-05
3273,10-15,b_0000000001000010,0.3107477613478661,-0.3107477613478661,-0.3107477613478661,2,0.125,6,0.000732421875,0.5456,0.0,0.0,13.6,24.359141246268372,-300.0,32.192308329232134,3.476227004463689e-06,0.0,1.841513911072239e-05
3274,2-7,b_0100001000000000,0.31074776134786597,-0.31074776134786597,-0.31074776134786597,2,0.125,3,0.0003662109375,0.5456,0.0,0.0,13.6,24.359141246268372,-300.0,32.192308329232134,3.476227004463689e-06,0.0,1.8415139110722388e-05
