rank_by_qubo_score,selected_leds,bitstring,qubo_score,qubo_energy,qaoa_qubo_energy,num_selected_leds,power_consumption_ratio,qaoa_count,qaoa_probability,coverage_rate,power_uniformity,snr_uniformity,snr_threshold_db,mean_snr_db,min_snr_db,max_snr_db,mean_received_power,min_received_power,max_received_power
1989,4-5-6-7,b_0001111000000000,0.23401339495407286,-0.23401339495407286,-0.23401339495407286,4,0.25,1,0.0001220703125,0.6996,0.0,0.0,13.6,27.536857130025485,-300.0,32.97150464930339,6.818440050403746e-06,0.0,2.5726792803492578e-05
1990,2-9-10-14,b_0100000011000100,0.23064937079046027,-0.23064937079046027,-0.23064937079046027,4,0.25,1,0.0001220703125,0.726,0.0,0.0,13.6,27.46389828625884,-300.0,33.07828465414525,6.808478861654587e-06,0.0,2.738693848417293e-05
1991,2-3-5-7-13,b_0110101000001000,0.22955694615943076,-0.22955694615943076,-0.22955694615943076,5,0.3125,1,0.0001220703125,0.826,0.0,0.0,13.6,28.39633173357813,-300.0,33.135818019492184,8.340590831726403e-06,0.0,2.840542697387221e-05
1992,1-3-8-10-11-15,b_1010000101100010,0.22830388394777631,-0.22830388394777631,-0.22830388394777631,6,0.375,1,0.0001220703125,0.9224,0.0,0.0,13.6,29.32277344266771,-300.0,33.17375227798033,1.0150691907594644e-05,0.0,2.913418023374685e-05
1993,1-6-8-9-10,b_1000010111000000,0.2248112588170766,-0.2248112588170766,-0.2248112588170766,5,0.3125,1,0.0001220703125,0.8528,0.0,0.0,13.6,28.449677757223043,-300.0,33.13612031724244,8.484565978999194e-06,0.0,2.8411044449930196e-05
1994,4-5-9-10-14-16,b_0001100011000101,0.21988338394666113,-0.21988338394666113,-0.21988338394666113,6,0.375,1,0.0001220703125,0.9636,0.0,0.0,13.6,29.05873523449327,-300.0,33.22696592788133,9.872702801798222e-06,0.0,3.0245457867355717e-05
1995,10-11-12,b_0000000001110000,0.21849023861299846,-0.21849023861299846,-0.21849023861299846,3,0.1875,1,0.0001220703125,0.632,0.0,0.0,13.6,26.29070812315019,-300.0,32.97150464930339,5.2863280803319275e-06,0.0,2.5726792803492578e-05
1996,3-7-11,b_0010001000100000,0.2184902386129984,-0.2184902386129984,-0.2184902386129984,3,0.1875,1,0.0001220703125,0.632,0.0,0.0,13.6,26.29070812315019,-300.0,32.97150464930339,5.2863280803319275e-06,0.0,2.5726792803492574e-05
1997,2-6-10,b_0100010001000000,0.21849023861299832,-0.21849023861299832,-0.21849023861299832,3,0.1875,1,0.0001220703125,0.632,0.0,0.0,13.6,26.29070812315019,-300.0,32.97150464930339,5.2863280803319275e-06,0.0,2.5726792803492574e-05
1998,7-10-13-14-16,b_0000001001001101,0.21724372863678387,-0.21724372863678387,-0.21724372863678387,5,0.3125,1,0.0001220703125,0.8104,0.0,0.0,13.6,28.437181940921533,-300.0,33.09380174581709,8.350552020475564e-06,0.0,2.7652104848123977e-05
1999,1-3-4-7-10,b_1011001001000000,0.21724372863678376,-0.21724372863678376,-0.21724372863678376,5,0.3125,1,0.0001220703125,0.8104,0.0,0.0,13.6,28.437181940921533,-300.0,33.09380174581709,8.350552020475564e-06,0.0,2.765210484812398e-05
2000,1-3-6-10-13-15-16,b_1010010001001011,0.2169407982114288,-0.2169407982114288,-0.2169407982114288,7,0.4375,1,0.0001220703125,0.9704,0.0,0.0,13.6,29.963922291964206,-300.0,33.003286499870576,1.154878991914283e-05,0.0,2.619319754609728e-05
2001,2-3,b_0110000000000000,0.21560683280937265,-0.21560683280937265,-0.21560683280937265,2,0.125,2,0.000244140625,0.4592,0.0,0.0,13.6,24.26149530448473,-300.0,32.6517569074398,3.3322518571908975e-06,0.0,2.1980428292678093e-05
2002,2-5-10-12-13-14,b_0100100001011100,0.2131662375943349,-0.2131662375943349,-0.2131662375943349,6,0.375,1,0.0001220703125,0.9136,0.0,0.0,13.6,29.249089659150243,-300.0,33.13436323765365,1.0006716760321853e-05,0.0,2.8378434383536904e-05
2003,3-4-5-8-12-13-16,b_0011100100011001,0.20836432839665214,-0.20836432839665214,-0.20836432839665214,7,0.4375,1,0.0001220703125,0.9844,0.0,0.0,13.6,29.75204896248433,-300.0,33.16744013796014,1.126083962459725e-05,0.0,2.9009478842018103e-05
2004,8,b_0000000100000000,0.20669903560861919,-0.20669903560861919,-0.20669903560861919,1,0.0625,4,0.00048828125,0.3488,0.0,0.0,13.6,20.683220042610696,-300.0,31.666445340211013,1.6661259285954488e-06,0.0,1.5662693731605117e-05
2005,12,b_0000000000010000,0.20669903560861916,-0.20669903560861916,-0.20669903560861916,1,0.0625,7,0.0008544921875,0.3488,0.0,0.0,13.6,20.683220042610696,-300.0,31.666445340211013,1.6661259285954488e-06,0.0,1.5662693731605117e-05
2006,5,b_0000100000000000,0.20669903560861913,-0.20669903560861913,-0.20669903560861913,1,0.0625,9,0.0010986328125,0.3488,0.0,0.0,13.6,20.683220042610696,-300.0,31.666445340211013,1.6661259285954488e-06,0.0,1.5662693731605117e-05
2007,9,b_0000000010000000,0.20669903560861913,-0.20669903560861913,-0.20669903560861913,1,0.0625,8,0.0009765625,0.3488,0.0,0.0,13.6,20.683220042610696,-300.0,31.666445340211013,1.6661259285954488e-06,0.0,1.5662693731605117e-05
2008,14,b_0000000000000100,0.20669903560861913,-0.20669903560861913,-0.20669903560861913,1,0.0625,5,0.0006103515625,0.3488,0.0,0.0,13.6,20.683220042610696,-300.0,31.666445340211013,1.6661259285954488e-06,0.0,1.5662693731605117e-05
2009,15,b_0000000000000010,0.20669903560861913,-0.20669903560861913,-0.20669903560861913,1,0.0625,3,0.0003662109375,0.3488,0.0,0.0,13.6,20.683220042610696,-300.0,31.666445340211013,1.6661259285954488e-06,0.0,1.5662693731605117e-05
2010,3,b_0010000000000000,0.2066990356086191,-0.2066990356086191,-0.2066990356086191,1,0.0625,3,0.0003662109375,0.3488,0.0,0.0,13.6,20.683220042610696,-300.0,31.666445340211013,1.6661259285954488e-06,0.0,1.5662693731605117e-05
2011,2,b_0100000000000000,0.20669903560861905,-0.20669903560861905,-0.20669903560861905,1,0.0625,4,0.00048828125,0.3488,0.0,0.0,13.6,20.683220042610696,-300.0,31.666445340211013,1.6661259285954488e-06,0.0,1.5662693731605117e-05
2012,4-5-7-11-12-14,b_0001101000110100,0.20471279972478956,-0.20471279972478956,-0.20471279972478956,6,0.375,1,0.0001220703125,0.9408,0.0,0.0,13.6,29.27902845031724,-300.0,33.20765588153779,1.0150691907594644e-05,0.0,2.98292648089486e-05
2013,1-7-11-14-15,b_1000001000100110,0.20372620951379622,-0.20372620951379622,-0.20372620951379622,5,0.3125,1,0.0001220703125,0.882,0.0,0.0,13.6,28.37867012948461,-300.0,33.15876806962918,8.484565978999196e-06,0.0,2.8840446036305914e-05
2014,3-5-11-12-13-14-16,b_0010100000111101,0.20348710574895712,-0.20348710574895712,-0.20348710574895712,7,0.4375,1,0.0001220703125,0.9688,0.0,0.0,13.6,29.946981257635052,-300.0,33.13436323765365,1.153882873039367e-05,0.0,2.8378434383536904e-05
2015,6-7-8-15-16,b_0000011100000011,0.202227851841526,-0.202227851841526,-0.202227851841526,5,0.3125,1,0.0001220703125,0.8156,0.0,0.0,13.6,28.52832505024937,-300.0,33.01567941393127,8.484565978999196e-06,0.0,2.6381089638447967e-05
2016,1-6-11-12-16,b_1000010000110001,0.19860611024095243,-0.19860611024095243,-0.19860611024095243,5,0.3125,1,0.0001220703125,0.7828,0.0,0.0,13.6,28.455109135297402,-300.0,33.09380174581709,8.350552020475563e-06,0.0,2.765210484812398e-05
2017,4-5-6-10-14,b_0001110001000100,0.19834268206921005,-0.19834268206921005,-0.19834268206921005,5,0.3125,1,0.0001220703125,0.8504,0.0,0.0,13.6,28.401353087360327,-300.0,33.15864930911125,8.484565978999196e-06,0.0,2.883814932359043e-05
2018,2-4-7-8-9-13,b_0101001110001000,0.196996373859692,-0.196996373859692,-0.196996373859692,6,0.375,1,0.0001220703125,0.8736,0.0,0.0,13.6,29.22576653179359,-300.0,33.13436323765365,9.872702801798222e-06,0.0,2.8378434383536904e-05
2019,1-6-9-13-14-16,b_1000010010001101,0.19691209691283265,-0.19691209691283265,-0.19691209691283265,6,0.375,1,0.0001220703125,0.8584,0.0,0.0,13.6,29.159744982074574,-300.0,33.13790417866759,9.73868884327459e-06,0.0,2.844425316072874e-05
